"hadoop";"2018-12-16T16:16:00+08:00";0.677
"hadoop";"2018-12-16T16:24:00+08:00";0.49
"hadoop";"2018-12-16T16:32:00+08:00";0.45
"hadoop";"2018-12-16T16:40:00+08:00";0.515
"hadoop";"2018-12-16T16:48:00+08:00";0.339
"hadoop";"2018-12-16T16:56:00+08:00";0.64
"hadoop";"2018-12-16T17:04:00+08:00";0.781
"hadoop";"2018-12-16T17:12:00+08:00";0.803
"hadoop";"2018-12-16T17:20:00+08:00";0.639
"hadoop";"2018-12-16T17:28:00+08:00";0.396
"hadoop";"2018-12-16T17:36:00+08:00";0.43
"hadoop";"2018-12-16T17:44:00+08:00";0.444
"hadoop";"2018-12-16T17:52:00+08:00";0.629
"hadoop";"2018-12-16T18:00:00+08:00";0.636
"hadoop";"2018-12-16T18:08:00+08:00";0.674
"hadoop";"2018-12-16T18:16:00+08:00";0.656
"hadoop";"2018-12-16T18:24:00+08:00";0.432
"hadoop";"2018-12-16T18:32:00+08:00";0.504
"hadoop";"2018-12-16T18:40:00+08:00";0.38
"hadoop";"2018-12-16T18:48:00+08:00";0.597
"hadoop";"2018-12-16T18:56:00+08:00";0.734
"hadoop";"2018-12-16T19:04:00+08:00";0.631
"hadoop";"2018-12-16T19:12:00+08:00";0.606
"hadoop";"2018-12-16T19:20:00+08:00";0.41
"hadoop";"2018-12-16T19:28:00+08:00";0.47
"hadoop";"2018-12-16T19:36:00+08:00";0.419
"hadoop";"2018-12-16T19:44:00+08:00";0.488
"hadoop";"2018-12-16T19:52:00+08:00";0.752
"hadoop";"2018-12-16T20:00:00+08:00";0.806
"hadoop";"2018-12-16T20:08:00+08:00";0.593
"hadoop";"2018-12-16T20:16:00+08:00";0.478
"hadoop";"2018-12-16T20:24:00+08:00";0.458
"hadoop";"2018-12-16T20:32:00+08:00";0.421
"hadoop";"2018-12-16T20:40:00+08:00";0.545
"hadoop";"2018-12-16T20:48:00+08:00";0.661
"hadoop";"2018-12-16T20:56:00+08:00";0.688
"hadoop";"2018-12-16T21:04:00+08:00";0.609
"hadoop";"2018-12-16T21:12:00+08:00";0.428
"hadoop";"2018-12-16T21:20:00+08:00";0.412
"hadoop";"2018-12-16T21:28:00+08:00";0.43
"hadoop";"2018-12-16T21:36:00+08:00";0.5
"hadoop";"2018-12-16T21:44:00+08:00";0.68
"hadoop";"2018-12-16T21:52:00+08:00";0.739
"hadoop";"2018-12-16T22:00:00+08:00";0.611
"hadoop";"2018-12-16T22:08:00+08:00";0.363
"hadoop";"2018-12-16T22:16:00+08:00";0.443
"hadoop";"2018-12-16T22:24:00+08:00";0.374
"hadoop";"2018-12-16T22:32:00+08:00";0.572
"hadoop";"2018-12-16T22:40:00+08:00";0.515
"hadoop";"2018-12-16T22:48:00+08:00";0.685
"hadoop";"2018-12-16T22:56:00+08:00";0.611
"hadoop";"2018-12-16T23:04:00+08:00";0.443
"hadoop";"2018-12-16T23:12:00+08:00";0.457
"hadoop";"2018-12-16T23:20:00+08:00";0.394
"hadoop";"2018-12-16T23:28:00+08:00";0.548
"hadoop";"2018-12-16T23:36:00+08:00";0.798
"hadoop";"2018-12-16T23:44:00+08:00";0.708
"hadoop";"2018-12-16T23:52:00+08:00";0.597
"hadoop";"2018-12-17T00:00:00+08:00";0.408
"hadoop";"2018-12-17T00:08:00+08:00";0.422
"hadoop";"2018-12-17T00:16:00+08:00";0.39
"hadoop";"2018-12-17T00:24:00+08:00";0.586
"hadoop";"2018-12-17T00:32:00+08:00";0.582
"hadoop";"2018-12-17T00:40:00+08:00";0.55
"hadoop";"2018-12-17T00:48:00+08:00";0.582
"hadoop";"2018-12-17T00:56:00+08:00";0.485
"hadoop";"2018-12-17T01:04:00+08:00";0.179
"hadoop";"2018-12-17T01:12:00+08:00";0.344
"hadoop";"2018-12-17T01:20:00+08:00";0.4
"hadoop";"2018-12-17T01:28:00+08:00";0.665
"hadoop";"2018-12-17T01:36:00+08:00";0.653
"hadoop";"2018-12-17T01:44:00+08:00";0.524
"hadoop";"2018-12-17T01:52:00+08:00";0.47
"hadoop";"2018-12-17T02:00:00+08:00";0.369
"hadoop";"2018-12-17T02:08:00+08:00";0.457
"hadoop";"2018-12-17T02:16:00+08:00";0.432
"hadoop";"2018-12-17T02:24:00+08:00";0.674
"hadoop";"2018-12-17T02:32:00+08:00";0.653
"hadoop";"2018-12-17T02:40:00+08:00";0.604
"hadoop";"2018-12-17T02:48:00+08:00";0.37
"hadoop";"2018-12-17T02:56:00+08:00";0.366
"hadoop";"2018-12-17T03:04:00+08:00";0.472
"hadoop";"2018-12-17T03:12:00+08:00";0.56
"hadoop";"2018-12-17T03:20:00+08:00";0.626
"hadoop";"2018-12-17T03:28:00+08:00";0.847
"hadoop";"2018-12-17T03:36:00+08:00";0.584
"hadoop";"2018-12-17T03:44:00+08:00";0.403
"hadoop";"2018-12-17T03:52:00+08:00";0.583
"hadoop";"2018-12-17T04:00:00+08:00";0.546
"hadoop";"2018-12-17T04:08:00+08:00";0.491
"hadoop";"2018-12-17T04:16:00+08:00";0.688
"hadoop";"2018-12-17T04:24:00+08:00";0.786
"hadoop";"2018-12-17T04:32:00+08:00";0.619
"hadoop";"2018-12-17T04:40:00+08:00";0.44
"hadoop";"2018-12-17T04:48:00+08:00";0.428
"hadoop";"2018-12-17T04:56:00+08:00";0.442
"hadoop";"2018-12-17T05:04:00+08:00";0.448
"hadoop";"2018-12-17T05:12:00+08:00";0.509
"hadoop";"2018-12-17T05:20:00+08:00";0.753
"hadoop";"2018-12-17T05:28:00+08:00";0.57
"hadoop";"2018-12-17T05:36:00+08:00";0.511
"hadoop";"2018-12-17T05:44:00+08:00";0.386
"hadoop";"2018-12-17T05:52:00+08:00";0.405
"hadoop";"2018-12-17T06:00:00+08:00";0.47
"hadoop";"2018-12-17T06:08:00+08:00";0.788
"hadoop";"2018-12-17T06:16:00+08:00";0.839
"hadoop";"2018-12-17T06:24:00+08:00";0.614
"hadoop";"2018-12-17T06:32:00+08:00";0.468
"hadoop";"2018-12-17T06:40:00+08:00";0.372
"hadoop";"2018-12-17T06:48:00+08:00";0.398
"hadoop";"2018-12-17T06:56:00+08:00";0.591
"hadoop";"2018-12-17T07:04:00+08:00";0.694
"hadoop";"2018-12-17T07:12:00+08:00";0.507
"hadoop";"2018-12-17T07:20:00+08:00";0.499
"hadoop";"2018-12-17T07:28:00+08:00";0.469
"hadoop";"2018-12-17T07:36:00+08:00";0.446
"hadoop";"2018-12-17T07:44:00+08:00";0.349
"hadoop";"2018-12-17T07:52:00+08:00";0.575
"hadoop";"2018-12-17T08:00:00+08:00";0.501
"hadoop";"2018-12-17T08:08:00+08:00";0.702
"hadoop";"2018-12-17T08:16:00+08:00";0.535
"hadoop";"2018-12-17T08:24:00+08:00";0.41
"hadoop";"2018-12-17T08:32:00+08:00";0.426
"hadoop";"2018-12-17T08:40:00+08:00";0.492
"hadoop";"2018-12-17T08:48:00+08:00";0.514
"hadoop";"2018-12-17T08:56:00+08:00";0.597
"hadoop";"2018-12-17T09:04:00+08:00";0.744
"hadoop";"2018-12-17T09:12:00+08:00";0.499
"hadoop";"2018-12-17T09:20:00+08:00";0.483
"hadoop";"2018-12-17T09:28:00+08:00";0.459
"hadoop";"2018-12-17T09:36:00+08:00";0.5
"hadoop";"2018-12-17T09:44:00+08:00";0.547
"hadoop";"2018-12-17T09:52:00+08:00";0.681
"hadoop";"2018-12-17T10:00:00+08:00";0.693
"hadoop";"2018-12-17T10:08:00+08:00";0.605
"hadoop";"2018-12-17T10:16:00+08:00";0.461
"hadoop";"2018-12-17T10:24:00+08:00";0.417
"hadoop";"2018-12-17T10:32:00+08:00";0.419
"hadoop";"2018-12-17T10:40:00+08:00";0.531
"hadoop";"2018-12-17T10:48:00+08:00";0.729
"hadoop";"2018-12-17T10:56:00+08:00";0.656
"hadoop";"2018-12-17T11:04:00+08:00";0.519
"hadoop";"2018-12-17T11:12:00+08:00";0.435
"hadoop";"2018-12-17T11:20:00+08:00";0.308
"hadoop";"2018-12-17T11:28:00+08:00";0.434
"hadoop";"2018-12-17T11:36:00+08:00";0.556
"hadoop";"2018-12-17T11:44:00+08:00";0.657
"hadoop";"2018-12-17T11:52:00+08:00";0.783
"hadoop";"2018-12-17T12:00:00+08:00";0.626
"hadoop";"2018-12-17T12:08:00+08:00";0.349
"hadoop";"2018-12-17T12:16:00+08:00";0.461
"hadoop";"2018-12-17T12:24:00+08:00";0.347
"hadoop";"2018-12-17T12:32:00+08:00";0.493
"hadoop";"2018-12-17T12:40:00+08:00";0.643
"hadoop";"2018-12-17T12:48:00+08:00";0.493
"hadoop";"2018-12-17T12:56:00+08:00";0.6
"hadoop";"2018-12-17T13:04:00+08:00";0.42
"hadoop";"2018-12-17T13:12:00+08:00";0.405
"hadoop";"2018-12-17T13:20:00+08:00";0.349
"hadoop";"2018-12-17T13:28:00+08:00";0.483
"hadoop";"2018-12-17T13:36:00+08:00";0.627
"hadoop";"2018-12-17T13:44:00+08:00";0.78
"hadoop";"2018-12-17T13:52:00+08:00";0.543
"hadoop";"2018-12-17T14:00:00+08:00";0.245
"hadoop";"2018-12-17T14:08:00+08:00";0.222
"hadoop";"2018-12-17T14:16:00+08:00";0.476
"hadoop";"2018-12-17T14:24:00+08:00";0.514
"hadoop";"2018-12-17T14:32:00+08:00";0.704
"hadoop";"2018-12-17T14:40:00+08:00";0.652
"hadoop";"2018-12-17T14:48:00+08:00";0.627
"hadoop";"2018-12-17T14:56:00+08:00";0.406
"hadoop";"2018-12-17T15:04:00+08:00";0.446
"hadoop";"2018-12-17T15:12:00+08:00";0.525
"hadoop";"2018-12-17T15:20:00+08:00";0.466
"hadoop";"2018-12-17T15:28:00+08:00";0.66
"hadoop";"2018-12-17T15:36:00+08:00";0.604
"hadoop";"2018-12-17T15:44:00+08:00";0.655
"hadoop";"2018-12-17T15:52:00+08:00";0.396
"hadoop";"2018-12-17T16:00:00+08:00";0.365
"hadoop";"2018-12-17T16:08:00+08:00";0.448
"hadoop";"2018-12-17T16:16:00+08:00";0.538